election_date,parish_code,parish,race_id,specific_title,summary_text,full_text,votes_yes,votes_no,pct_yes,voters_qualified,voters_voted,result
2014-04-05,29,Lafourche,9492,Recreation Dist. No. 2 -- 3 Mills - BOC - 10 Yrs.,Recreation District No. 2 Proposition (Tax Renewal),"Shall Recreation District No. 2 of the Parish of Lafourche, State of Louisiana (the ""District""), levy a special tax of three (3) mills on all property subject to taxation in the District (an estimated $131,000 reasonably expected at this time to be collected from the levy of the tax for an entire year), for a period of ten (10) years, beginning with the year 2015 and ending with the year 2024, for the purpose of acquiring, constructing, improving, maintaining and/or operating the recreational facilities of the District, including necessary equipment in connection therewith?",277,103,72.89,8382,378,Pass
2014-04-05,30,LaSalle,9470,Hospital Service Dist. No. 1 -- 10.13 Mills - BOC - 10 Yrs.,Hospital Service District No. 1 Proposition (Millage Renewal),"Shall Hospital Service District No. 1 of  the Parish of LaSalle, State of Louisiana (the ""District""), continue to levy a tax of ten and thirteen hundredths (10.13) mills on all property subject to taxation in the District (an estimated $204,000 expected at this time to be collected from the levy of the tax for an entire year), for a period of ten (10) years, beginning with the year 2015 and ending with the year 2024, for the purpose of operating, maintaining and improving the facilities of the District?",132,37,78.11,2020,170,Pass
2014-04-05,32,Livingston,9494,PW Library Tax Renewal -- 10 Mills - PC - 10 yrs.,Parishwide Proposition (Library Tax Renewal),"Shall the Parish of Livingston, State of Louisiana (the ""Parish""), renew the levy of a special tax of ten (10) mills on all property subject to taxation in the Parish (an estimated $4,403,000.00 reasonably expected at this time to be collected from the levy of the tax for an entire year) (the ""Tax""), for a period of ten (10) years, beginning with the year 2015 and ending with the year 2024, for the purpose of acquiring, constructing, improving, maintaining and operating the Livingston Parish Library?",2281,1062,68.23,79072,3328,Pass
2014-04-05,32,Livingston,9498,Special Taxing District No. 5 Renewal -- 1/2% S&U - PC - 10 Yrs.,Special Taxing District No. 5 Proposition (Sales Tax Renewal),"Shall Special Taxing District No. 5 of the Parish of Livingston, Louisiana (the ""District"") be authorized to renew the levy and collection of a 1/2% tax (an estimated $1,440,000.00 reasonably expected at this time to be collected from the levy of the tax for an entire year) (the ""Tax"") upon the sale at retail, the use, the lease or rental, the consumption and storage for use or consumption, of tangible personal property and on sales of services in the District, for a period of ten (10) years, commencing on August 1, 2015, with the proceeds of the Tax (after paying the reasonable and necessary expenses of collecting and administering the Tax), to be dedicated and used to acquire drainage works, equipment and facilities necessary to construct, maintain and operate outlets for the waters of the District, and prevent flooding; and further shall the District be authorized to fund the proceeds of the Tax into bonds to the extent and in the manner permitted by the laws of Louisiana, including Sub-Part F, Part III, Chapter 4, Title 39 of the Louisiana Revised Statutes of 1950?",458,173,72.58,14000,638,Pass
2014-04-05,35,Natchitoches,9497,Village of Goldonna -- Abolish COP-Mayor & BOA,Village of Goldonna Proposition,Shall the office of Chief of Police for the Village of Goldonna be abolished and further to authorize the Mayor and Board of Aldermen to contract with or enter into any cooperative endeavor with any law enforcement entity or officer within Natchitoches Parish for police services for the Village if the office of Chief of Police is abolished and the municipal police department is abolished pursuant to R.S. 33:362(C)?,9,35,20.45,268,44,Fail
2014-04-05,44,St. Bernard,9493,PW Hospital Serv. Dist. -- 30 Mills - BOC - 1 Yr.,Parishwide Hospital Service District Proposition  (Millage),"Shall Hospital Service District of the Parish of St. Bernard, State of Louisiana (the ""District""), levy a thirty (30) mills tax on all the property subject to taxation in the District (an estimated $9,000,000 reasonably expected at this time to be collected from the levy of the tax for an entire year), for a period of one (1) year, beginning with the year 2014, for the purpose of providing health care services and equipping, maintaining and operating hospital facilities within the District?",1120,4323,20.58,25508,5448,Fail
2014-04-05,46,St. Helena,9460,PW Law Enf. Dist. -- 20 Mills - Sheriff - 10 Yrs.,Law Enforcement District Proposition (Millage),"Shall the Law Enforcement District of the Parish of St. Helena, State of Louisiana (the ""District""), levy a special tax of twenty (20) mills on all the property subject to taxation in said District (an estimated $900,000 reasonably expected at this time to be collected from the levy of the tax for an entire year), for a period of ten (10) years, beginning with the year 2014 and ending with the year 2023, for the purpose of providing additional funding for the District?",691,1290,34.88,8635,1985,Fail
2014-04-05,47,St. James,9479,Cons. Rd. Lighting Dist. No. 3A -- 1 Mill - PC - 10 Yrs.,Consolidated Road Lighting District No. 3A Proposition (Millage Renewal),"Shall the Consolidated Road Lighting District No. 3A of the Parish of St. James, State of Louisiana (the ""District''), continue to levy and collect a special tax of one (1) mill on all the property subject to taxation within the District (an estimated $427,600 reasonably expected at this time to be collected from the levy of the tax for an entire year), for a period of ten (10) years, beginning with the year 2016 and ending with the year 2025, for the purpose of providing, maintaining and operating electric lights on the streets, roads, highways, alleys and public places in the District?",519,300,63.37,10713,728,Pass
2014-04-05,47,St. James,9480,PW PC Prop #1 -- 3.92 Mills - PC - 10 Yrs.,Parishwide Propositions Proposition No. 1 (Millage Renewal),"Shall the Parish of St. James, State of Louisiana (the ""Parish""), continue to levy and collect a special tax of three and ninety-two hundredths (3.92)mills on all the property subject to taxation within the Parish (an estimated $1,900,000 reasonably expected at this time to be collected from the levy of the tax for an entire year), for a period of ten (10) years, beginning with the year 2015 and ending with the year 2024, for the purpose of operating and maintaining the Human Resources Department of the Parish?",620,464,57.2,15622,1100,Pass
2014-04-05,47,St. James,9481,PW PC Prop #2 -- 1.25 Mills - PC - 10 Yrs.,Parishwide Propositions Proposition No. 2 (Millage),"Shall the Parish of St. James, State of Louisiana (the ""Parish""), levy and collect a special tax of one and twenty-five hundredths (1.25) mills on all the property subject to taxation within the Parish (an estimated $611,000 reasonably expected at this time to be collected from the levy of the tax for an entire year), for a period of ten (10) years, beginning with the year 2014 and ending with the year 2023, for the purpose of acquiring, constructing, improving, maintaining and operating a St. James Parish Nutrition Kitchen to support the Department of Human Resources service programs and activities, including but not limited to programs for the elderly, meals on wheels, head start, summer youth literacy programs and St. James Parish ARC activities?",538,539,49.95,15622,1100,Fail
2014-04-05,52,St. Tammany,9468,Recreation District No. 1 -- 3.5 Mills - BOC - 20 Yrs.,Recreation District No. 1 Proposition (In-Lieu Millage),"Shall Recreation District No. 1 of the Parish of St. Tammany, State of Louisiana (Pelican Park), levy a special tax of 3.5 mills on all property subject to taxation in said District (an estimated $1,920,000 reasonably expected at this time to be collected from the levy of the tax for an entire year), for a period of twenty (20) years, beginning with the year 2014 and ending with the year 2033, for the purpose of acquiring, constructing, improving, maintaining or operating parks, playgrounds, recreation centers and other recreational facilities in said District, together with the necessary furnishings and equipment therefor, said tax to be in lieu of and replace a 4 mills tax authorized to be levied in said District through the year 2015, at an election held in said District on January 20, 1996?",2711,1583,63.13,41519,4754,Pass
